id,name,aliases,languages,category,subcategory,kind,maturity,status,first_release,license,organization,repository,website,summary_ja,problem_ja,tags,verification_level
openresty,OpenResty,,C|Lua,runtime,Nginx application platform,framework-adjacent,seed,unknown,,unknown,,https://github.com/openresty/openresty,https://openresty.org/,Nginx event model と LuaJIT modules の Web platform。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,runtime|core-framework,seed-unverified
plack,Plack,,Perl,runtime,Perl web server interface,framework-adjacent,seed,unknown,,unknown,,https://github.com/plack/Plack,https://plackperl.org/,PSGI application/server interface と middleware。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,runtime|ecosystem-component,seed-unverified
plug,Plug,,Elixir,runtime,Web server application specification,framework-adjacent,standard,active,2013,Apache-2.0,,https://github.com/elixir-plug/plug,https://hexdocs.pm/plug/,Elixir Web module と server adapter の共通 interface/middleware。,Web server と application pipeline の interoperability を提供する。,runtime|elixir,catalog-reviewed
rack,Rack,,Ruby,runtime,Ruby web server interface,framework-adjacent,standard,active,2007,MIT,,https://github.com/rack/rack,https://rack.github.io/,Ruby Web server と application の共通 call interface。,server/framework 間の portability と middleware composition を作る。,runtime|ruby,catalog-reviewed
ring,Ring,,Clojure,runtime,Clojure HTTP application interface,framework-adjacent,standard,active,2009,MIT,,https://github.com/ring-clojure/ring,https://github.com/ring-clojure/ring,request/response map と middleware function の Clojure Web standard。,server/framework 間の composability を単純な data/function で実現する。,runtime|clojure,catalog-reviewed
shelf,Shelf,,Dart,runtime,Dart web server middleware,framework-adjacent,standard,active,2014,BSD-3-Clause,,https://github.com/dart-lang/shelf,https://pub.dev/packages/shelf,request handler と middleware の Dart server standard。,server implementation と framework の共通 interface を作る。,runtime|dart,catalog-reviewed
swiftnio,SwiftNIO,,Swift,runtime,event-driven networking framework,framework-adjacent,standard,active,2017,Apache-2.0,,https://github.com/apple/swift-nio,https://github.com/apple/swift-nio,event loop、channel、byte buffer の non-blocking networking framework。,Swift server framework の portable high-performance I/O 基盤を作る。,runtime|swift,catalog-reviewed
uwebsockets,uWebSockets,,C++,runtime,high-performance HTTP/WebSocket server,framework-adjacent,standard,active,2016,Apache-2.0,,https://github.com/uNetworking/uWebSockets,https://github.com/uNetworking/uWebSockets,high-throughput HTTP/WebSocket/pubsub server library。,最小 overhead で大量 connection を扱う。,runtime|c++,catalog-reviewed
uwebsockets-js,uWebSockets.js,,C++|JavaScript,runtime,Node.js HTTP/WebSocket runtime,framework-adjacent,seed,unknown,,unknown,,https://github.com/uNetworking/uWebSockets.js,https://github.com/uNetworking/uWebSockets.js,Node.js backend 向け高性能 HTTP/WebSocket binding。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,runtime|ecosystem-component,seed-unverified
vite,Vite,,TypeScript,runtime,frontend build tool,framework-adjacent,standard,active,2020,MIT,,https://github.com/vitejs/vite,https://vite.dev/,native ESM dev server と Rollup production build の tooling platform。,frontend feedback loop と framework plugin integration を高速化する。,runtime|lineage,catalog-reviewed
github-p0dalirius-awesome-rce-techniques,Awesome-RCE-techniques,p0dalirius/Awesome-RCE-techniques,Dockerfile,security-framework,topic-derived security-framework,framework,seed,unknown,2022,NOASSERTION,p0dalirius,https://github.com/p0dalirius/Awesome-RCE-techniques,https://podalirius.net/,Awesome list of step by step techniques  to achieve Remote Code Execution on various apps!,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,awesome-list|bugbounty|cms|code|execution|exploit|framework|rce|security-framework|topic-derived,machine-classified
github-0x4m4-hexstrike-ai,hexstrike-ai,0x4m4/hexstrike-ai,Python,security-framework,topic-derived security-framework,framework,seed,unknown,2025,MIT,0x4m4,https://github.com/0x4m4/hexstrike-ai,https://www.hexstrike.com/,"HexStrike AI MCP Agents is an advanced MCP server that lets AI agents (Claude, GPT, Copilot, etc.) autonomously run 150+ cybersecurity tools for automated pentesting, vulnerability discovery, bug bounty automation, and security research. Seamlessly bridge LLMs with real-world offensive security capabilities.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,0x4m4|ai|ai-agents|ai-cybersecurity|ai-hacking|ai-penetration-testing|ai-security-tool|artificial-intelligence|ctf-tools|generative-ai|hexstrike|kali-linux|kali-tools|llm|llm-integration|mcp|mcp-server|mcp-tools|pentesting|pentesting-tools|security-framework|topic-derived,machine-classified
github-ladjs-lad,lad,ladjs/lad,JavaScript,security-framework,topic-derived security-framework,framework,seed,unknown,2011,MIT,ladjs,https://github.com/ladjs/lad,https://lad.js.org,"Node.js framework made by a former @expressjs TC and @koajs team member. Built for @forwardemail, @spamscanner, @breejs, @cabinjs, and @lassjs.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,api|async-await|ava|aws|boilerplate|bootstrap|cloudfront|framework|javascript|koa|mongodb|mongoose|mvc|nodejs|passport|prettier|react-native|redis|s3|security-framework|topic-derived|xo,machine-classified
github-kritt-ai-open-kritt,open-kritt,Kritt-ai/open-kritt,JavaScript,security-framework,topic-derived security-framework,framework,seed,unknown,2026,AGPL-3.0,Kritt-ai,https://github.com/Kritt-ai/open-kritt,https://kritt.ai/,"Open-source, self-hosted AI vulnerability research tool that orchestrates agents to find and validate security issues in code.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,ai|ai-agents|ai-security|bug-bounty|bugbounty-tools|code-security|hackenproof|hackerone|immunefi|security-automation|security-framework|security-research|security-tools|self-hosted|source-code-analysis|topic-derived|vulnerability-scanner,machine-classified
github-acecilia-openwrtinvasion,OpenWRTInvasion,acecilia/OpenWRTInvasion,Lua,security-framework,topic-derived security-framework,framework,seed,unknown,2020,NOASSERTION,acecilia,https://github.com/acecilia/OpenWRTInvasion,https://github.com/acecilia/OpenWRTInvasion,"Root shell exploit for several Xiaomi routers: 4A Gigabit, 4A 100M, 4, 4C, 3Gv2, 4Q, miWifi 3C...",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,4a-gigabit|firmware|miwifi-3c|openwrt|router|routers|security-framework|topic-derived|xiaomi|xiaomi-routers,machine-classified
github-vxcontrol-pentagi,pentagi,vxcontrol/pentagi,Go,security-framework,topic-derived security-framework,framework,seed,unknown,2025,MIT,vxcontrol,https://github.com/vxcontrol/pentagi,https://pentagi.com,Fully autonomous AI Agents system capable of performing complex penetration testing tasks。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,ai-agents|ai-security-tool|anthropic|autonomous-agents|golang|gpt|graphql|multi-agent-system|offensive-security|open-source|openai|penetration-testing|penetration-testing-tools|react|security-automation|security-framework|security-testing|security-tools|self-hosted|topic-derived,machine-classified
github-0xsteph-pentest-ai-agents,pentest-ai-agents,0xSteph/pentest-ai-agents,Shell,security-framework,topic-derived security-framework,framework,seed,unknown,2026,MIT,0xSteph,https://github.com/0xSteph/pentest-ai-agents,https://pentestai.xyz/,"Turn Claude Code into your offensive security research assistant. Specialized AI subagents for authorized penetration testing plan engagements, analyze recon, research exploits, build detections, audit STIGs, and write reports.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,ai-agents|ai-security|bug-bounty|claude-code|ctf|cybersecurity|ethical-hacking|infosec|kali-linux|mitre-attack|offensive-security|oscp|penetration-testing|pentest|pentesting|red-team|security-automation|security-framework|security-tools|topic-derived,machine-classified
github-armur-ai-pentest-swarm-ai,Pentest-Swarm-AI,Armur-Ai/Pentest-Swarm-AI,Go,security-framework,topic-derived security-framework,framework,seed,unknown,2024,AGPL-3.0,Armur-Ai,https://github.com/Armur-Ai/Pentest-Swarm-AI,https://github.com/Armur-Ai/Pentest-Swarm-AI,"Autonomous penetration testing using a swarm of AI agents. Orchestrates recon, classification, exploitation, and reporting specialists with ReAct reasoning — supports bug bounty, continuous monitoring, and CTF modes. Built with Go, Claude API, and 7+ native security tools.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,ai-agents|bug-bounty|cybersecurity|offensive-security|penetration-testing|penetration-testing-framework|penetration-testing-tools|security-framework|topic-derived,machine-classified
github-gh05tcrew-pentestagent,pentestagent,GH05TCREW/pentestagent,Python,security-framework,topic-derived security-framework,framework,seed,unknown,2025,MIT,GH05TCREW,https://github.com/GH05TCREW/pentestagent,https://github.com/GH05TCREW/pentestagent,"PentestAgent is an AI agent framework for black-box security testing, supporting bug bounty, red-team, and penetration testing workflows.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,ai|ai-agents|ai-assistant|ai-cybersecurity|ai-hacking|ai-security-tool|blackbox-testing|ctf-tools|knowledge-graph|llm|mcp-tools|penetration-testing|pentesting-tools|red-teaming|security-automation|security-framework|topic-derived,machine-classified
github-bhavsec-reconspider,reconspider,bhavsec/reconspider,Python,security-framework,topic-derived security-framework,framework,seed,unknown,2018,GPL-3.0,bhavsec,https://github.com/bhavsec/reconspider,https://github.com/bhavsec/reconspider,"🔎 Most Advanced Open Source Intelligence (OSINT) Framework for scanning IP Address, Emails, Websites, Organizations.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,automated|cybersecurity|framework|hacking|information-gathering|osint|pentest|pentesting|python|recon|reconnaissance|scanner|security|security-framework|topic-derived,machine-classified
